ID,lat,long,County_Name,Mother.s.Hispanic.Origin,Year,Female.propotion,RUCC,eld_proportion,trate,race,rate,lat_s,long_s,Average.Birth.Weight_s,Average.Age.of.Mother_s,Average.LMP.Gestational.Age_s,PI_s,GDP_per_s,Precipitation_s,Temperature_s,edu_s,marriage_rate_s,Female.propotion_s,eld_proportion_s
2492,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2012,0.191765004,1,0.080071294,36.81,0,1.81,0.207930136,0.700988335,0.52177178,0.592301241,0.098441881,0.389261417,-0.015008522,0.12721056,-0.175092864,0.71071284,0.067859293,-0.18751732,-0.980168223
2493,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2013,0.190477049,1,0.082367911,37.07,0,2.07,0.207930136,0.700988335,0.78560654,0.664347848,0.671052499,0.386799334,-0.008797897,0.045163947,-0.47837578,0.71071284,0.495043895,-0.227915346,-0.941979537
2494,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2014,0.189890037,1,0.085504633,36.75,0,1.75,0.207930136,0.700988335,0.953106898,0.79042941,0.442008252,0.479559993,0.045761371,0.29251929,-0.601935486,0.71071284,0.367810777,-0.246327577,-0.889821388
2495,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2015,0.188534582,1,0.087101159,36.91,0,1.91,0.207930136,0.700988335,0.751759318,0.970545928,0.518356334,0.581969358,0.038727148,0.10472371,-0.377281474,0.71071284,0.235004635,-0.288842809,-0.86327398
2496,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2016,0.187657504,1,0.089595953,36.78,0,1.78,0.207930136,0.700988335,1.050453824,0.970545928,0.632878458,0.72210849,0.059562498,-0.162079718,-0.253721768,1.160557546,0.256104786,-0.316353258,-0.82178996
2497,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2017,0.186107551,1,0.094759149,37.56,0,2.56,0.207930136,0.700988335,0.608848823,1.114639142,0.556530375,0.84747512,0.077473538,-0.027158622,-0.231256367,1.160557546,0.236343262,-0.364969119,-0.735935126
2498,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2018,0.185900088,1,0.099061095,36.92,0,1.92,0.207930136,0.700988335,0.532330956,1.216705169,0.327486128,0.980893428,0.094448533,1.579131721,-0.343583373,1.160557546,0.059469238,-0.371476408,-0.66440136
2499,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2019,0.186621644,1,0.101815423,37.25,0,2.25,0.207930136,0.700988335,0.607836299,1.306763428,0.442008252,1.117572334,0.090557695,0.426832633,-0.29865257,1.160557546,-0.08391209,-0.348844066,-0.618601748
2500,39.4722,-77.398,Frederick County,Not Hispanic or Latino,2020,0.186904021,1,0.103718598,37.35,0,2.35,0.207930136,0.700988335,1.2461602,1.468868294,0.70922654,1.318598125,-0.011566105,0.034224399,-0.197558265,1.160557546,-0.567409378,-0.339987023,-0.586955308
2501,36.7582,-119.6493,Fresno County,Not Hispanic or Latino,2017,0.189467323,2,0.079781322,36.03,0,1.03,-0.336852578,-2.094589303,-0.423346818,0.268091508,-0.168776407,-0.371522385,-0.25621276,-0.896852713,-0.006602355,-0.685680104,0.074065344,-0.259586434,-0.984989945
2502,36.7582,-119.6493,Fresno County,Not Hispanic or Latino,2018,0.188726301,2,0.081983212,35.92,0,0.92,-0.336852578,-2.094589303,-0.523586669,0.460215794,-0.397820654,-0.30338256,-0.225602556,-1.522230224,0.004630345,-0.685680104,-0.04422288,-0.282829347,-0.948376402
2503,36.7582,-119.6493,Fresno County,Not Hispanic or Latino,2019,0.189231492,2,0.084472076,36.07,0,1.07,-0.336852578,-2.094589303,-0.739109581,0.616316776,-0.779561065,-0.168699939,-0.192154105,-1.02083426,-0.175092864,-0.685680104,-0.156832978,-0.266983515,-0.906990988
2504,36.7582,-119.6493,Fresno County,Not Hispanic or Latino,2020,0.188791883,2,0.086204599,36.46,0,1.46,-0.336852578,-2.094589303,-0.584193448,0.712378919,-0.741387024,0.185640457,-0.239602902,-1.96285092,0.027095746,-0.685680104,-0.991697274,-0.2807723,-0.878182189
2505,33.7903,-84.467,Fulton County,Not Hispanic or Latino,2016,0.229347284,1,0.070767943,35.31,0,0.31,-0.932600778,0.233264541,-2.085042938,0.574289589,-0.588690859,2.118974891,3.810751227,-0.30976362,0.667359679,2.435117548,-0.28981285,0.991289322,-1.134866525
2506,33.7903,-84.467,Fulton County,Not Hispanic or Latino,2017,0.229320118,1,0.073899021,35.11,0,0.11,-0.932600778,0.233264541,-2.044252696,0.760409991,-0.206950448,2.476509342,4.027159692,0.802423791,0.667359679,2.435117548,-0.295423143,0.990437233,-1.082802225
2507,33.7903,-84.467,Fulton County,Not Hispanic or Latino,2018,0.229269209,1,0.076906065,35.95,0,0.95,-0.932600778,0.233264541,-2.117877637,0.862476017,-0.703212983,2.826790627,4.226327704,1.714052817,0.588730775,2.435117548,-0.447404723,0.98884042,-1.032800393
2508,33.7903,-84.467,Fulton County,Not Hispanic or Latino,2019,0.229693344,1,0.08015665,36.24,0,1.24,-0.932600778,0.233264541,-2.029932717,0.976549812,-0.817735106,3.302238914,4.557033123,0.505232729,0.723523182,2.435117548,-0.563624282,1.002143848,-0.978748903
2509,33.7903,-84.467,Fulton County,Not Hispanic or Latino,2020,0.230265033,1,0.082032339,36.73,0,1.73,-0.932600778,0.233264541,-2.168359178,1.072611955,-1.008605312,3.347288388,4.207589115,1.762065279,0.599963476,2.435117548,-0.801709337,1.020075458,-0.947559507
2510,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2010,0.189976066,1,0.148550165,35.31,0,0.31,-1.814972131,-0.461241442,-0.95709148,-0.626487197,-0.970431271,-0.260329371,0.214580457,NA,NA,-0.151489514,0.084994455,-0.24362919,0.158514499
2511,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2011,0.187811267,1,0.07711322,35.44,0,0.44,-1.814972131,-0.461241442,-0.736505949,-0.464382331,-1.237649559,-0.105550824,0.130831747,NA,NA,-0.151489514,0.076381736,-0.311530324,-1.029355771
2512,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2012,0.187745803,1,0.078790523,35.54,0,0.54,-1.814972131,-0.461241442,-0.66201313,-0.374324072,-1.008605312,0.025804658,0.00512163,NA,NA,-0.151489514,0.112963195,-0.313583669,-1.001465183
2513,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2013,0.187991837,1,0.081175959,35.46,0,0.46,-1.814972131,-0.461241442,-0.703526604,-0.398339607,-1.008605312,0.058277543,0.034887227,NA,NA,-0.151489514,-0.013260514,-0.305866561,-0.961799594
2514,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2015,0.18863823,1,0.085085069,35.44,0,0.44,-1.814972131,-0.461241442,-0.775126498,-0.056118224,-1.352171683,0.333232382,-0.122523068,NA,NA,-0.151489514,-0.037555659,-0.285591784,-0.896797997
2515,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2016,0.186806375,1,0.086612432,35.52,0,0.52,-1.814972131,-0.461241442,-0.573489625,0.003920616,-1.008605312,0.20686761,-0.101669241,NA,NA,0.307726957,-0.112416074,-0.343049789,-0.871400647
2516,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2017,0.186961821,1,0.090032154,36.26,0,1.26,-1.814972131,-0.461241442,-0.631058833,0.166025482,-1.046779353,0.316330511,0.003159734,NA,NA,0.307726957,-0.159179199,-0.338174066,-0.814536708
2517,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2018,0.186851348,1,0.092885677,36.55,0,1.55,-1.814972131,-0.461241442,-0.815193509,0.202048785,-1.2758236,0.474901997,-0.020616692,NA,NA,0.307726957,-0.45207051,-0.341639165,-0.767087658
2518,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2019,0.18652732,1,0.096019713,36.97,0,1.97,-1.814972131,-0.461241442,-0.884768355,0.202048785,-1.504867847,0.696888769,0.038863283,NA,NA,0.307726957,-0.776497055,-0.351802635,-0.714974173
2519,29.3945,-94.9635,Galveston County,Not Hispanic or Latino,2020,0.186758739,1,0.09843035,37.52,0,2.52,-1.814972131,-0.461241442,-0.782069518,0.340138116,-1.733912094,0.769553504,0.020624712,NA,NA,0.307726957,-0.688658086,-0.344543941,-0.674889536
2520,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2003,0.208742301,1,0.177587512,35.44,0,0.44,-0.630681957,0.450730632,-0.199434423,-1.244887241,0.480182293,-1.1811486,-0.664991126,1.225419659,0.173120854,-1.47290834,0.386916071,0.344992961,0.641354312
2521,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2004,0.207192276,1,0.177055613,35.01,0,0.01,-0.630681957,0.450730632,-0.210572184,-1.431007643,0.480182293,-1.105755611,-0.610581915,0.290088279,0.262982459,-1.47290834,0.354059557,0.296374841,0.632509771
2522,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2005,0.205770304,1,0.179385822,35.46,0,0.46,-0.630681957,0.450730632,-0.678502803,-1.437011527,-0.092428324,-1.031626935,-0.60738983,0.191632344,0.28544786,-1.47290834,0.354059557,0.251773236,0.671257033
2523,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2008,0.2020868,1,0.178152543,35.3,0,0.3,-0.630681957,0.450730632,-0.738675643,-1.605120277,0.174789964,-0.833529027,-0.644666528,-0.024119859,0.240517057,-1.47290834,0.222633505,0.136236366,0.65074978
2524,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2009,0.199792688,1,0.177303724,35.17,0,0.17,-0.630681957,0.450730632,-0.89113279,-1.521065902,0.06026784,-0.855687778,-0.746902438,0.494900933,0.206818956,-1.116781281,0.124063964,0.064279197,0.636635419
2525,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2010,0.197436625,1,0.179255262,35.61,0,0.61,-0.630681957,0.450730632,-1.105353887,-1.394984339,-0.168776407,-0.712554221,-0.571044826,-0.333465975,0.240517057,-1.116781281,-0.030851391,-0.009621128,0.66908605
2526,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2011,0.195365584,1,0.091953967,35.81,0,0.81,-0.630681957,0.450730632,-0.838481555,-1.388980455,0.403834211,-0.793936063,-0.624187372,0.208041666,0.386542165,-1.116781281,-0.000619769,-0.074581447,-0.78258035
2527,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2012,0.193732267,1,0.09379199,36.02,0,1.02,-0.630681957,0.450730632,-1.062538597,-1.178844518,0.212964005,-0.731984718,-0.717079231,-0.177881288,0.453938368,-1.116781281,-0.038715324,-0.125812105,-0.752017273
2528,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2013,0.192280859,1,0.097217613,36.38,0,1.38,-0.630681957,0.450730632,-0.71871446,-1.02874742,0.518356334,-0.707829683,-0.691714799,0.691812803,0.195586255,-1.116781281,-0.078805809,-0.171337001,-0.695055211
2529,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2014,0.191260343,1,0.098957188,36.03,0,1.03,-0.630681957,0.450730632,-0.830670658,-0.896661973,0.632878458,-0.625050443,-0.679167769,0.425009375,0.173120854,-1.116781281,0.028924648,-0.203346528,-0.66612915
2530,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2015,0.189978181,1,0.100423079,36.16,0,1.16,-0.630681957,0.450730632,-0.897641872,-0.782588179,0.403834211,-0.549457825,-0.681987047,0.486392396,0.442705668,-1.116781281,0.045420222,-0.243562851,-0.641753971
2531,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2016,0.189543938,1,0.10210894,36.65,0,1.65,-0.630681957,0.450730632,-0.877969982,-0.680522152,0.289312087,-0.518116167,-0.681595872,-0.584467833,0.510101871,-0.620077751,0.021881799,-0.257183326,-0.613721079
2532,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2017,0.188684964,1,0.105653656,36.39,0,1.39,-0.630681957,0.450730632,-0.945375134,-0.596467777,0.403834211,-0.418301971,-0.653069389,0.124171796,0.510101871,-0.620077751,-0.071694427,-0.284125924,-0.55477871
2533,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2018,0.188719964,1,0.108422662,36.82,0,1.82,-0.630681957,0.450730632,-0.708155284,-0.422355143,0.403834211,-0.397939875,-0.627910439,1.032154306,0.442705668,-0.620077751,-0.213598539,-0.283028113,-0.508735029
2534,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2019,0.188135797,1,0.110341826,36.74,0,1.74,-0.630681957,0.450730632,-1.161476632,-0.362316304,-0.054254283,-0.26532008,-0.660753207,0.50766374,0.566265374,-0.620077751,-0.295277652,-0.301351109,-0.47682272
2535,35.2944,-81.1803,Gaston County,Not Hispanic or Latino,2020,0.187905092,1,0.112271424,36.94,0,1.94,-0.630681957,0.450730632,-1.327675173,-0.02009492,-0.588690859,-0.052116958,-0.745252506,1.291664702,0.48763647,-0.620077751,-0.505130403,-0.308587407,-0.444736912
2536,43.0217,-83.7067,Genesee County,Hispanic or Latino,2003,0.234318162,2,0.168444313,37.96,1,2.96,0.920423225,0.283570158,0.397086713,-1.587108625,1.434533322,-1.20397278,-0.524266837,-0.685962531,-1.219734018,-1.285473046,0.149074144,1.147205994,0.489319056
2537,43.0217,-83.7067,Genesee County,Hispanic or Latino,2004,0.230537375,2,0.16998016,39.45,1,4.45,0.920423225,0.283570158,1.430439523,-1.425003759,0.861922705,-1.171899151,-0.526047493,-0.503028974,-1.118639712,-1.285473046,0.114256048,1.028617743,0.51485748
2538,43.0217,-83.7067,Genesee County,Hispanic or Latino,2005,0.23197176,2,0.17318557,36.79,1,1.79,0.920423225,0.283570158,0.45002724,-1.082782375,0.785574622,-1.140624037,-0.507063398,-0.716350166,-1.017545407,-1.285473046,0.079437951,1.073608695,0.568157789
2539,43.0217,-83.7067,Genesee County,Hispanic or Latino,2006,0.22875817,2,0.176555657,37.29,1,2.29,0.920423225,0.283570158,1.14780075,-1.677166884,0.136615923,-1.075678266,-0.522017419,-0.106166471,-0.905218401,-1.285473046,0.009801759,0.972811159,0.624196386
2540,43.0217,-83.7067,Genesee County,Hispanic or Latino,2009,0.2283201,2,0.188135676,35.49,1,0.49,0.920423225,0.283570158,0.492553238,-1.863287286,1.014618869,-1.053785686,-0.76265371,-0.371754394,-1.208501317,-1.023063633,-0.164288724,0.959070646,0.816751656
2541,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2009,0.196645493,2,0.188135676,35.01,0,0.01,0.920423225,0.283570158,-1.137176062,-1.425003759,-1.2758236,-1.053785686,-0.76265371,-0.371754394,-1.208501317,-1.023063633,-0.164288724,-0.034435792,0.816751656
2542,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2010,0.194604258,2,0.19101435,35.28,0,0.28,0.920423225,0.283570158,-1.157426537,-1.412995991,-0.93225723,-0.988174488,-0.695800424,-0.848232498,-0.893985701,-1.023063633,-0.332152266,-0.098461215,0.864618923
2543,43.0217,-83.7067,Genesee County,Hispanic or Latino,2010,0.222906878,2,0.19101435,36.62,1,1.62,0.920423225,0.283570158,0.170136746,-1.358961036,1.587229486,-0.988174488,-0.695800424,-0.848232498,-0.893985701,-1.023063633,-0.332152266,0.789279402,0.864618923
2544,43.0217,-83.7067,Genesee County,Hispanic or Latino,2011,0.226070963,2,0.09680228,37.21,1,2.21,0.920423225,0.283570158,1.08184206,-1.070774607,0.480182293,-0.887029436,-0.672966641,0.040909678,-1.028778108,-1.023063633,-0.266416155,0.888524164,-0.701961465
2545,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2011,0.192462185,2,0.09680228,35.7,0,0.7,0.920423225,0.283570158,-1.272131013,-1.382976571,-0.626864901,-0.887029436,-0.672966641,0.040909678,-1.028778108,-1.023063633,-0.266416155,-0.165649525,-0.701961465
2546,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2012,0.190998398,2,0.099066014,35.7,0,0.7,0.920423225,0.283570158,-1.255352048,-1.250891125,-0.665038942,-0.808908192,-0.654819382,-0.749776563,-0.658098989,-1.023063633,-0.285619731,-0.211562701,-0.664319565
2547,43.0217,-83.7067,Genesee County,Hispanic or Latino,2012,0.230009872,2,0.099066014,36.47,1,1.47,0.920423225,0.283570158,0.07047548,-1.587108625,-0.817735106,-0.808908192,-0.654819382,-0.749776563,-0.658098989,-1.023063633,-0.285619731,1.012072072,-0.664319565
2548,43.0217,-83.7067,Genesee County,Hispanic or Latino,2013,0.229961761,2,0.102406974,35.11,1,0.11,0.920423225,0.283570158,0.4129978,-1.623131929,0.518356334,-0.761396635,-0.613353894,-0.35959934,-1.107407012,-1.023063633,-0.206170096,1.010563021,-0.608765299
2549,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2013,0.189834817,2,0.102406974,35.56,0,0.56,0.920423225,0.283570158,-1.101448438,-1.274906661,-0.894083189,-0.761396635,-0.613353894,-0.35959934,-1.107407012,-1.023063633,-0.206170096,-0.248059609,-0.608765299
2550,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2014,0.188578037,2,0.104759774,35.53,0,0.53,0.920423225,0.283570158,-1.281533019,-1.112801795,-0.626864901,-0.68207762,-0.615144273,-0.413689329,-1.320828323,-1.023063633,-0.194982357,-0.287479799,-0.569642389
2551,43.0217,-83.7067,Genesee County,Hispanic or Latino,2014,0.236102809,2,0.104759774,35.6,1,0.6,0.920423225,0.283570158,0.208034064,-1.076778491,1.510881404,-0.68207762,-0.615144273,-0.413689329,-1.320828323,-1.023063633,-0.194982357,1.203183272,-0.569642389
2552,43.0217,-83.7067,Genesee County,Hispanic or Latino,2015,0.2392823,2,0.106315535,38.66,1,3.66,0.920423225,0.283570158,0.785751186,-0.638494965,1.35818524,-0.560104673,-0.546091421,-0.720604434,-0.983847305,-1.023063633,-0.118405671,1.302911258,-0.543772831
2553,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2015,0.187302706,2,0.106315535,35.96,0,0.96,0.920423225,0.283570158,-1.301494202,-1.046759072,-1.046779353,-0.560104673,-0.546091421,-0.720604434,-0.983847305,-1.023063633,-0.118405671,-0.32748186,-0.543772831
2554,43.0217,-83.7067,Genesee County,Hispanic or Latino,2016,0.240759604,2,0.108781852,37.44,1,2.44,0.920423225,0.283570158,0.639224535,-1.208863938,0.098441881,-0.494560017,-0.506471806,-0.456232017,-0.781658695,-0.723167162,-0.139546295,1.349248409,-0.502762333
2555,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2016,0.185270633,2,0.108781852,35.79,0,0.79,0.920423225,0.283570158,-1.245371457,-0.896661973,-0.779561065,-0.494560017,-0.506471806,-0.456232017,-0.781658695,-0.723167162,-0.139546295,-0.391219907,-0.502762333
2556,43.0217,-83.7067,Genesee County,Hispanic or Latino,2017,0.240935252,2,0.113716037,39,1,4,0.920423225,0.283570158,-0.284486418,-0.722549339,0.403834211,-0.428416477,-0.484115863,-0.289707782,-0.893985701,-0.723167162,-0.132467821,1.354757788,-0.420715548
2557,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2017,0.183971435,2,0.113716037,35.9,0,0.9,0.920423225,0.283570158,-1.202266874,-0.812607598,-0.970431271,-0.428416477,-0.484115863,-0.289707782,-0.893985701,-0.723167162,-0.132467821,-0.431970581,-0.420715548
2558,43.0217,-83.7067,Genesee County,Hispanic or Latino,2018,0.244189322,2,0.117493678,38.05,1,3.05,0.920423225,0.283570158,-1.403180515,-0.656506616,-2.153826547,-0.337585558,-0.439780645,-0.430706404,-1.028778108,-0.723167162,-0.191023945,1.456825021,-0.357900048
2559,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2018,0.183173158,2,0.117493678,36.37,0,1.37,0.920423225,0.283570158,-1.189104065,-0.602471661,-0.741387024,-0.337585558,-0.439780645,-0.430706404,-1.028778108,-0.723167162,-0.191023945,-0.457009356,-0.357900048
2560,43.0217,-83.7067,Genesee County,Hispanic or Latino,2019,0.244461315,2,0.121003084,37.9,1,2.9,0.920423225,0.283570158,0.372062911,-0.626487197,0.174789964,-0.224995145,-0.425277515,-0.067878052,-1.107407012,-0.723167162,-0.349252871,1.465356359,-0.299544822
2561,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2019,0.1827386,2,0.121003084,36.3,0,1.3,0.920423225,0.283570158,-1.141515449,-0.6625105,-1.161301477,-0.224995145,-0.425277515,-0.067878052,-1.107407012,-0.723167162,-0.349252871,-0.470639712,-0.299544822
2562,43.0217,-83.7067,Genesee County,Not Hispanic or Latino,2020,0.183016834,2,0.123585785,36.93,0,1.93,0.920423225,0.283570158,-1.195902439,-0.488397866,-1.046779353,0.056480888,-0.502190842,-0.49087392,-0.804124096,-0.723167162,-0.672136958,-0.461912618,-0.256599065
2563,43.0217,-83.7067,Genesee County,Hispanic or Latino,2020,0.241564113,2,0.123585785,37.18,1,2.18,0.920423225,0.283570158,-1.078305038,-0.788592063,-1.161301477,0.056480888,-0.502190842,-0.49087392,-0.804124096,-0.723167162,-0.672136958,1.374482656,-0.256599065
2564,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2003,0.215059576,1,0.168027071,35.09,0,0.09,0.257129194,0.850297362,0.741489434,0.400176955,0.403834211,-0.873920505,-0.079129386,0.770820652,-0.399746875,-0.741910692,-0.297594627,0.543140751,0.482381058
2565,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2004,0.212198095,1,0.166049596,35.55,0,0.55,0.257129194,0.850297362,-0.116118183,0.568285705,-0.054254283,-0.738106656,-0.111581583,0.436556676,-0.276187169,-0.741910692,-0.267476158,0.453387473,0.44949914
2566,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2005,0.20973917,1,0.165839155,35.73,0,0.73,0.257129194,0.850297362,0.249258245,0.568285705,-0.054254283,-0.637693574,-0.140551124,0.246937838,-0.220023666,-0.741910692,-0.327713099,0.376260776,0.445999878
2567,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2006,0.20811258,1,0.166755352,35.18,0,0.18,0.257129194,0.850297362,0.09824756,0.460215794,-0.130602366,-0.504075637,-0.188538675,0.566007997,-0.062765858,-0.741910692,-0.387950039,0.325241117,0.461234616
2568,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2007,0.205984545,1,0.165999028,35.55,0,0.55,0.257129194,0.850297362,0.16536342,0.544270169,0.022093799,-0.404594155,-0.035067271,0.073120571,-0.197558265,-0.741910692,-0.418068511,0.258493124,0.448658284
2569,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2008,0.20329823,1,0.167013899,36.65,0,1.65,0.257129194,0.850297362,0.356875055,0.550274053,0.36566017,-0.258665801,0.280818154,0.112624495,-0.186325565,-0.741910692,-0.418068511,0.174234107,0.465533797
2570,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2009,0.200613703,1,0.168331234,36.3,0,1.3,0.257129194,0.850297362,0.349498096,0.526258517,0.098441881,-0.260528999,-0.151272889,0.810324576,-0.309885271,-0.170233044,-0.538542395,0.090031172,0.487438752
2571,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2010,0.198280258,1,0.169226607,36.69,0,1.69,0.257129194,0.850297362,0.311745425,0.634328428,0.480182293,-0.220204064,-0.140535282,0.19527886,-0.10769666,-0.170233044,-0.634642864,0.016840284,0.502327224
2572,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2011,0.196181984,1,0.086080966,36.95,0,1.95,0.257129194,0.850297362,0.325631465,0.508246866,0.36566017,-0.137025567,-0.255085309,1.206579326,-0.062765858,-0.170233044,-0.7215659,-0.048974226,-0.880237988
2573,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2012,0.194358257,1,0.088124735,37.36,0,2.36,0.257129194,0.850297362,0.293953936,0.556277937,0.594704416,-0.051318444,-0.182651534,-0.074563332,0.038328447,-0.170233044,-0.69654602,-0.106177288,-0.846253718
2574,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2013,0.192230343,1,0.090633076,37.59,0,2.59,0.257129194,0.850297362,0.385659659,0.742398339,0.480182293,-0.00340763,-0.21722515,0.562361481,-0.253721768,-0.170233044,-0.642187175,-0.172921487,-0.804544436
2575,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2014,0.191025361,1,0.092769069,37.25,0,2.25,0.257129194,0.850297362,0.258949544,0.868479901,0.327486128,0.082831835,-0.050670852,0.421970611,-0.388514175,-0.170233044,-0.560191809,-0.210716979,-0.769026643
2576,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2015,0.188722364,1,0.094692201,38.03,0,3.03,0.257129194,0.850297362,0.472447409,0.976549812,0.480182293,0.217714086,-0.037244809,0.397660504,-0.152627463,-0.170233044,-0.509491114,-0.282952835,-0.737048353
2577,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2016,0.186558825,1,0.096508168,38.27,0,3.27,0.257129194,0.850297362,0.552870724,0.994561464,0.289312087,0.283192198,-0.06966984,-0.149924664,-0.051533158,0.429559898,-0.483584062,-0.350814448,-0.706852028
2578,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2017,0.18589208,1,0.101150295,38.17,0,3.17,0.257129194,0.850297362,0.099983315,1.102631374,0.098441881,0.400440607,-0.070358407,0.071297313,-0.09646396,0.429559898,-0.537176146,-0.371727587,-0.629661652
2579,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2018,0.185325312,1,0.105253394,38.62,0,3.62,0.257129194,0.850297362,0.666128738,1.120643026,0.594704416,0.517489388,0.075740858,1.345146938,-0.141394762,0.429559898,-0.566071021,-0.389504845,-0.56143436
2580,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2019,0.185282359,1,0.108965087,38.09,0,3.09,0.257129194,0.850297362,0.131516197,1.288751776,-0.321472571,0.677524815,0.151556284,0.338100741,-0.130162062,0.429559898,-0.624076193,-0.390852109,-0.499715459
2581,39.7173,-75.1414,Gloucester County,Hispanic or Latino,2020,0.23457571,1,0.112108607,35.32,1,0.32,0.257129194,0.850297362,0.124717824,0.166025482,-0.245124489,0.890794481,0.075502075,0.727670211,-0.029067756,0.429559898,-0.924880947,1.15528425,-0.447444271
2582,39.7173,-75.1414,Gloucester County,Not Hispanic or Latino,2020,0.185483309,1,0.112108607,38.63,0,3.63,0.257129194,0.850297362,0.143087897,1.330778964,-0.397820654,0.890794481,0.075502075,0.727670211,-0.029067756,0.429559898,-0.924880947,-0.384549107,-0.447444271
2583,33.6268,-96.6777,Grayson County,Not Hispanic or Latino,2003,0.196225624,3,0.213684551,35.13,0,0.13,-0.965420223,-0.574662312,-0.13781512,-2.103442643,-0.665038942,-1.341915999,-0.755948455,NA,NA,-1.191755398,0.758474306,-0.047605413,1.24158434
2584,33.6268,-96.6777,Grayson County,Not Hispanic or Latino,2005,0.191191001,3,0.214808155,35.17,0,0.17,-0.965420223,-0.574662312,-0.741713214,-1.941337777,-1.390345724,-1.180350087,-0.682315843,NA,NA,-1.191755398,0.654661703,-0.205521511,1.260267891
2585,33.6268,-96.6777,Grayson County,Not Hispanic or Latino,2006,0.189226871,3,0.214894089,35.63,0,0.63,-0.965420223,-0.574662312,-0.406133914,-1.887302821,-1.084953394,-1.051855945,-0.595321662,NA,NA,-1.191755398,0.585453301,-0.267128457,1.261696821
2586,33.6268,-96.6777,Grayson County,Not Hispanic or Latino,2007,0.187407282,3,0.212201367,35.67,0,0.67,-0.965420223,-0.574662312,-0.684577945,-2.073423223,-0.741387024,-0.92043392,-0.628556922,NA,NA,-1.191755398,0.516244903,-0.324201727,1.216921609
2587,33.6268,-96.6777,Grayson County,Not Hispanic or Latino,2008,0.183841498,3,0.211892219,35.61,0,0.61,-0.965420223,-0.574662312,-0.439547198,-2.061415455,-0.779561065,-0.782157987,-0.620150017,NA,NA,-1.191755398,0.481640702,-0.436046188,1.211781023
